Accession	Virus	Author	Publication_Title	Journal	Database
KJ672428	RSV-A	Das,S., Halpin,R.A., Bera,J., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Hartert,T., Moore,M., Chappell,J., Larkin,E., Wentworth,D.E. and Anderson,L.J.	Direct Submission	Submitted (04-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KC731482	RSV-A	Choudhary,M.L., Wadhwa,B.S., Jadhav,S.M. and Chadha,M.S.	Complete Genome Sequences of Two Human Respiratory Syncytial Virus Genotype A Strains from India, RSV-A/NIV1114046/11 and RSV-A/NIV1114073/11	Genome Announc 1 (4), e00165-13 (2013)	ViPR-BRC, Genbank
KJ672433	RSV-A	Das,S., Halpin,R.A., Bera,J., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Hartert,T., Moore,M., Chappell,J., Larkin,E., Wentworth,D.E. and Anderson,L.J.	Direct Submission	Submitted (04-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KJ672466	RSV-A	Das,S., Halpin,R.A., Bera,J., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Hartert,T., Moore,M., Chappell,J., Larkin,E., Wentworth,D.E. and Anderson,L.J.	Direct Submission	Submitted (04-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KT285064	RSV-A	Fu,X., Cheng,Y., He,Z., Dong,W., Lan,K., Zhang,C. and Hu,Y.	Complete Genome Sequence of Human Respiratory Syncytial Virus from Shanghai, China	Genome Announc 3 (5), e00989-15 (2015)	ViPR-BRC, Genbank
KU950531	RSV-A	Das,S.R., Halpin,R.A., Shilts,M., Puri,V., Akopov,A., Fedorova,N., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S. and Hartert,T.	Direct Submission	Submitted (21-MAR-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KJ672448	RSV-A	Das,S., Halpin,R.A., Bera,J., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Hartert,T., Moore,M., Chappell,J., Larkin,E., Wentworth,D.E. and Anderson,L.J.	Direct Submission	Submitted (04-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
JX627336	RSV-A	Lee,W.J., Kim,Y.J., Kim,D.W., Lee,H.S., Lee,H.Y. and Kim,K.	Complete genome sequence of human respiratory syncytial virus genotype a with a 72-nucleotide duplication in the attachment protein g gene	J. Virol. 86 (24), 13810-13811 (2012)	ViPR-BRC, Genbank
KJ672452	RSV-A	Das,S., Halpin,R.A., Bera,J., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Hartert,T., Moore,M., Chappell,J., Larkin,E., Wentworth,D.E. and Anderson,L.J.	Direct Submission	Submitted (04-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KJ672475	RSV-A	Das,S., Halpin,R.A., Bera,J., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Hartert,T., Moore,M., Chappell,J., Larkin,E., Wentworth,D.E. and Anderson,L.J.	Direct Submission	Submitted (04-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KJ672464	RSV-A	Das,S., Halpin,R.A., Bera,J., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Hartert,T., Moore,M., Chappell,J., Larkin,E., Wentworth,D.E. and Anderson,L.J.	Direct Submission	Submitted (04-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KU950505	RSV-A	Das,S.R., Halpin,R.A., Shilts,M., Puri,V., Akopov,A., Fedorova,N., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S. and Hartert,T.	Direct Submission	Submitted (21-MAR-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KJ672432	RSV-A	Das,S., Halpin,R.A., Bera,J., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Hartert,T., Moore,M., Chappell,J., Larkin,E., Wentworth,D.E. and Anderson,L.J.	Direct Submission	Submitted (04-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KJ672424	RSV-A	Das,S., Halpin,R.A., Bera,J., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Hartert,T., Moore,M., Chappell,J., Larkin,E., Wentworth,D.E. and Anderson,L.J.	Direct Submission	Submitted (04-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KJ672444	RSV-A	Das,S., Halpin,R.A., Bera,J., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Hartert,T., Moore,M., Chappell,J., Larkin,E., Wentworth,D.E. and Anderson,L.J.	Direct Submission	Submitted (04-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KJ672458	RSV-A	Das,S., Halpin,R.A., Bera,J., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Hartert,T., Moore,M., Chappell,J., Larkin,E., Wentworth,D.E. and Anderson,L.J.	Direct Submission	Submitted (04-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KJ672449	RSV-A	Das,S., Halpin,R.A., Bera,J., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Hartert,T., Moore,M., Chappell,J., Larkin,E., Wentworth,D.E. and Anderson,L.J.	Direct Submission	Submitted (04-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KJ672429	RSV-A	Das,S., Halpin,R.A., Bera,J., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Hartert,T., Moore,M., Chappell,J., Larkin,E., Wentworth,D.E. and Anderson,L.J.	Direct Submission	Submitted (04-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KJ672471	RSV-A	Das,S., Halpin,R.A., Bera,J., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Hartert,T., Moore,M., Chappell,J., Larkin,E., Wentworth,D.E. and Anderson,L.J.	Direct Submission	Submitted (04-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KJ672437	RSV-A	Das,S., Halpin,R.A., Bera,J., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Hartert,T., Moore,M., Chappell,J., Larkin,E., Wentworth,D.E. and Anderson,L.J.	Direct Submission	Submitted (04-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KJ672454	RSV-A	Das,S., Halpin,R.A., Bera,J., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Hartert,T., Moore,M., Chappell,J., Larkin,E., Wentworth,D.E. and Anderson,L.J.	Direct Submission	Submitted (04-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KJ672461	RSV-A	Das,S., Halpin,R.A., Bera,J., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Hartert,T., Moore,M., Chappell,J., Larkin,E., Wentworth,D.E. and Anderson,L.J.	Direct Submission	Submitted (04-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KJ672472	RSV-A	Das,S., Halpin,R.A., Bera,J., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Hartert,T., Moore,M., Chappell,J., Larkin,E., Wentworth,D.E. and Anderson,L.J.	Direct Submission	Submitted (04-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KM042390	RSV-A	Das,S., Halpin,R.A., Bera,J., Puri,V., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Hartert,T., Moore,M., Chappell,J., Larkin,E., Wentworth,D.E. and Anderson,L.J.	Direct Submission	Submitted (18-JUN-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KM042388	RSV-A	Das,S., Halpin,R.A., Bera,J., Puri,V., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Hartert,T., Moore,M., Chappell,J., Larkin,E., Wentworth,D.E. and Anderson,L.J.	Direct Submission	Submitted (18-JUN-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KJ672440	RSV-A	Das,S., Halpin,R.A., Bera,J., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Hartert,T., Moore,M., Chappell,J., Larkin,E., Wentworth,D.E. and Anderson,L.J.	Direct Submission	Submitted (04-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KJ672457	RSV-A	Das,S., Halpin,R.A., Bera,J., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Hartert,T., Moore,M., Chappell,J., Larkin,E., Wentworth,D.E. and Anderson,L.J.	Direct Submission	Submitted (04-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KJ672468	RSV-A	Das,S., Halpin,R.A., Bera,J., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Hartert,T., Moore,M., Chappell,J., Larkin,E., Wentworth,D.E. and Anderson,L.J.	Direct Submission	Submitted (04-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KM042392	RSV-A	Das,S., Halpin,R.A., Bera,J., Puri,V., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Hartert,T., Moore,M., Chappell,J., Larkin,E., Wentworth,D.E. and Anderson,L.J.	Direct Submission	Submitted (18-JUN-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KJ672480	RSV-A	Das,S., Halpin,R.A., Bera,J., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Hartert,T., Moore,M., Chappell,J., Larkin,E., Wentworth,D.E. and Anderson,L.J.	Direct Submission	Submitted (04-APR-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KM042383	RSV-A	Das,S., Halpin,R.A., Bera,J., Puri,V., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Hartert,T., Moore,M., Chappell,J., Larkin,E., Wentworth,D.E. and Anderson,L.J.	Direct Submission	Submitted (18-JUN-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KU839637	RSV-A	Das,S.R., Halpin,R.A., Shilts,M., Puri,V., Akopov,A., Fedorova,N., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Wentworth,D.E. and Hartert,T.	Direct Submission	Submitted (21-FEB-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KM042389	RSV-A	Das,S., Halpin,R.A., Bera,J., Puri,V., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Hartert,T., Moore,M., Chappell,J., Larkin,E., Wentworth,D.E. and Anderson,L.J.	Direct Submission	Submitted (18-JUN-2014) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KU950590	RSV-A	Das,S.R., Halpin,R.A., Shilts,M., Puri,V., Akopov,A., Fedorova,N., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S. and Hartert,T.	Direct Submission	Submitted (21-MAR-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KU950524	RSV-A	Das,S.R., Halpin,R.A., Shilts,M., Puri,V., Akopov,A., Fedorova,N., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S. and Hartert,T.	Direct Submission	Submitted (21-MAR-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KU950557	RSV-A	Das,S.R., Halpin,R.A., Shilts,M., Puri,V., Akopov,A., Fedorova,N., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S. and Hartert,T.	Direct Submission	Submitted (21-MAR-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KU839631	RSV-A	Das,S.R., Halpin,R.A., Shilts,M., Puri,V., Akopov,A., Fedorova,N., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Wentworth,D.E. and Hartert,T.	Direct Submission	Submitted (21-FEB-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KU950683	RSV-A	Das,S.R., Halpin,R.A., Shilts,M., Puri,V., Akopov,A., Fedorova,N., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S. and Hartert,T.	Direct Submission	Submitted (21-MAR-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KU950513	RSV-A	Das,S.R., Halpin,R.A., Shilts,M., Puri,V., Akopov,A., Fedorova,N., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S. and Hartert,T.	Direct Submission	Submitted (21-MAR-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KU950567	RSV-A	Das,S.R., Halpin,R.A., Shilts,M., Puri,V., Akopov,A., Fedorova,N., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S. and Hartert,T.	Direct Submission	Submitted (21-MAR-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KU950506	RSV-A	Das,S.R., Halpin,R.A., Shilts,M., Puri,V., Akopov,A., Fedorova,N., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S. and Hartert,T.	Direct Submission	Submitted (21-MAR-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KU950636	RSV-A	Das,S.R., Halpin,R.A., Shilts,M., Puri,V., Akopov,A., Fedorova,N., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S. and Hartert,T.	Direct Submission	Submitted (21-MAR-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KU950628	RSV-A	Das,S.R., Halpin,R.A., Shilts,M., Puri,V., Akopov,A., Fedorova,N., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S. and Hartert,T.	Direct Submission	Submitted (21-MAR-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KU950644	RSV-A	Das,S.R., Halpin,R.A., Shilts,M., Puri,V., Akopov,A., Fedorova,N., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S. and Hartert,T.	Direct Submission	Submitted (21-MAR-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KU950643	RSV-A	Das,S.R., Halpin,R.A., Shilts,M., Puri,V., Akopov,A., Fedorova,N., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S. and Hartert,T.	Direct Submission	Submitted (21-MAR-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KU839630	RSV-A	Das,S.R., Halpin,R.A., Shilts,M., Puri,V., Akopov,A., Fedorova,N., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S., Wentworth,D.E. and Hartert,T.	Direct Submission	Submitted (21-FEB-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KU950485	RSV-A	Das,S.R., Halpin,R.A., Shilts,M., Puri,V., Akopov,A., Fedorova,N., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S. and Hartert,T.	Direct Submission	Submitted (21-MAR-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KU950654	RSV-A	Das,S.R., Halpin,R.A., Shilts,M., Puri,V., Akopov,A., Fedorova,N., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S. and Hartert,T.	Direct Submission	Submitted (21-MAR-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KU950698	RSV-A	Das,S.R., Halpin,R.A., Shilts,M., Puri,V., Akopov,A., Fedorova,N., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S. and Hartert,T.	Direct Submission	Submitted (21-MAR-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KU950475	RSV-A	Das,S.R., Halpin,R.A., Shilts,M., Puri,V., Akopov,A., Fedorova,N., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S. and Hartert,T.	Direct Submission	Submitted (21-MAR-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KU950491	RSV-A	Das,S.R., Halpin,R.A., Shilts,M., Puri,V., Akopov,A., Fedorova,N., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S. and Hartert,T.	Direct Submission	Submitted (21-MAR-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KU950518	RSV-A	Das,S.R., Halpin,R.A., Shilts,M., Puri,V., Akopov,A., Fedorova,N., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S. and Hartert,T.	Direct Submission	Submitted (21-MAR-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KU950642	RSV-A	Das,S.R., Halpin,R.A., Shilts,M., Puri,V., Akopov,A., Fedorova,N., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S. and Hartert,T.	Direct Submission	Submitted (21-MAR-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KU950472	RSV-A	Das,S.R., Halpin,R.A., Shilts,M., Puri,V., Akopov,A., Fedorova,N., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S. and Hartert,T.	Direct Submission	Submitted (21-MAR-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KU950464	RSV-A	Das,S.R., Halpin,R.A., Shilts,M., Puri,V., Akopov,A., Fedorova,N., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S. and Hartert,T.	Direct Submission	Submitted (21-MAR-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KU950696	RSV-A	Das,S.R., Halpin,R.A., Shilts,M., Puri,V., Akopov,A., Fedorova,N., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S. and Hartert,T.	Direct Submission	Submitted (21-MAR-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KU950474	RSV-A	Das,S.R., Halpin,R.A., Shilts,M., Puri,V., Akopov,A., Fedorova,N., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S. and Hartert,T.	Direct Submission	Submitted (21-MAR-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KU950511	RSV-A	Das,S.R., Halpin,R.A., Shilts,M., Puri,V., Akopov,A., Fedorova,N., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S. and Hartert,T.	Direct Submission	Submitted (21-MAR-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KU950519	RSV-A	Das,S.R., Halpin,R.A., Shilts,M., Puri,V., Akopov,A., Fedorova,N., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S. and Hartert,T.	Direct Submission	Submitted (21-MAR-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KU950677	RSV-A	Das,S.R., Halpin,R.A., Shilts,M., Puri,V., Akopov,A., Fedorova,N., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S. and Hartert,T.	Direct Submission	Submitted (21-MAR-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KU950666	RSV-A	Das,S.R., Halpin,R.A., Shilts,M., Puri,V., Akopov,A., Fedorova,N., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S. and Hartert,T.	Direct Submission	Submitted (21-MAR-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KU950483	RSV-A	Das,S.R., Halpin,R.A., Shilts,M., Puri,V., Akopov,A., Fedorova,N., Stockwell,T., Amedeo,P., Bishop,B., Katzel,D., Schobel,S., Shrivastava,S. and Hartert,T.	Direct Submission	Submitted (21-MAR-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
