Accession	Virus	Strain	Segment	Originating_lab	Submitting_lab	Database
EPI1574175	vic	B/Trang/85/2019	pb1	Who National Influenza Centre, National Institute Of Medical Research (nimr)	Centers For Disease Control And Prevention	GISAID
EPI1574032	vic	B/Ayutthaya/118/2019	pb1	Who National Influenza Centre, National Institute Of Medical Research (nimr)	Centers For Disease Control And Prevention	GISAID
EPI1368718	vic	B/Nonthaburi/351/2018	pb1	Who National Influenza Centre, National Institute Of Medical Research (nimr)	Centers For Disease Control And Prevention	GISAID
EPI1259599	vic	B/Bahrain/323/2018	pb1	Ministry Of Health Bahrain	Centers For Disease Control And Prevention	GISAID
EPI1317392	vic	B/Maldives/945/2018	pb1	Ministry Of Health	Centers For Disease Control And Prevention	GISAID
EPI1443118	vic	B/Bangladesh/9004/2018	pb1	Institute Of Epidemiology Disease Control And Research (iedcr) & Bangladesh National Influenza Centre (nic)	Centers For Disease Control And Prevention	GISAID
EPI1326346	vic	B/Sweden/60/2018	pb1		Public Health Agency Of Sweden	GISAID
EPI1438799	vic	B/Virginia/8/2019	pb1	Virginia Division Of Consolidated Laboratories	Centers For Disease Control And Prevention	GISAID
EPI1434077	vic	B/AbuDhabi/27/2019	pb1	Shaikh Khalifa Medical City	Centers For Disease Control And Prevention	GISAID
EPI978044	vic	B/Vietnam/6030/2016	pb1	National Institute Of Hygiene And Epidemiology	Centers For Disease Control And Prevention	GISAID
EPI1017846	vic	B/Bangladesh/3004/2017	pb1	Institute Of Epidemiology Disease Control And Research (iedcr) & Bangladesh National Influenza Centre (nic)	Centers For Disease Control And Prevention	GISAID
EPI811929	vic	B/England/903/2016	pb1	Microbiology Services Colindale, Public Health England	Microbiology Services Colindale, Public Health England	GISAID
EPI675812	vic	B/HongKong/1835/2015	pb1	Government Virus Unit	Centers For Disease Control And Prevention	GISAID
EPI777090	vic	B/Utah/53/2016	pb1	Utah Department Of Health	Centers For Disease Control And Prevention	GISAID
EPI1051914	vic	B/Argentina/6/2017	pb1	Instituto Nacional De Enfermedades Infecciosas	Centers For Disease Control And Prevention	GISAID
EPI1175274	vic	B/Maldives/1291/2017	pb1	Ministry Of Health	Centers For Disease Control And Prevention	GISAID
EPI1088856	vic	B/Bahrain/256/2017	pb1	Ministry Of Health Bahrain	Centers For Disease Control And Prevention	GISAID
EPI880782	vic	B/NewZealand/2347/2016	pb1	Institute Of Environmental Science & Research	Centers For Disease Control And Prevention	GISAID
EPI1078882	vic	B/Mali/16/2017	pb1	Nic Lab Cvd Mali	Centers For Disease Control And Prevention	GISAID
EPI1228899	vic	B/Mali/47/2018	pb1	Nic Lab Cvd Mali	Centers For Disease Control And Prevention	GISAID
EPI1228772	vic	B/Mali/8025/2018	pb1	Nic Lab Cvd Mali	Centers For Disease Control And Prevention	GISAID
EPI1362513	vic	B/Santiago/107979/2018	pb1	Instituto De Salud Publica De Chile 	Centers For Disease Control And Prevention	GISAID
EPI1008166	vic	B/Santiago/25385/2017	pb1	Instituto De Salud Publica De Chile 	Centers For Disease Control And Prevention	GISAID
EPI1256762	vic	B/Valparaiso/958/2018	pb1	Instituto De Salud Publica De Chile 	Instituto De Salud Publica De Chile	GISAID
EPI1105519	vic	B/NewZealand/1475/2017	pb1	Institute Of Environmental Science & Research	Centers For Disease Control And Prevention	GISAID
EPI1052670	vic	B/HongKong/286/2017	pb1	Government Virus Unit	Centers For Disease Control And Prevention	GISAID
EPI1244586	vic	B/Gangwon/1116/2017	pb1	National Institute Of Health	National Institute Of Infectious Diseases (niid)	GISAID
EPI1314825	vic	B/Hunan-Beihu/1222/2018	pb1	Who Chinese National Influenza Center	Centers For Disease Control And Prevention	GISAID
EPI1673845	vic	B/Victoria/905/2019	pb1	Royal Chidrens Hospital	Who Collaborating Centre For Reference And Research On Influenza	GISAID
EPI1439142	vic	B/Louisiana/16/2019	pb1	Louisiana Department Of Health And Hospitals	Centers For Disease Control And Prevention	GISAID
EPI863245	vic	B/Mahajanga/4348/2016	pb1	Institut Pasteur De Madagascar	Centers For Disease Control And Prevention	GISAID
EPI1042288	vic	B/Analavory/2825/2017	pb1	Institut Pasteur De Madagascar	Centers For Disease Control And Prevention	GISAID
EPI1089112	vic	B/BurkinaFaso/164/2017	pb1	Irss	Centers For Disease Control And Prevention	GISAID
EPI1089080	vic	B/BurkinaFaso/13/2017	pb1	Irss	Centers For Disease Control And Prevention	GISAID
EPI1211798	vic	B/Kazakhstan/103/2018	pb1	Csee	Centers For Disease Control And Prevention	GISAID
EPI888110	vic	B/Karlstad/3/2016	pb1		Swedish Institute For Infectious Disease Control	GISAID
EPI908377	vic	B/Pernambuco/145029-IEC/2016	pb1	National Influenza Center	Centers For Disease Control And Prevention	GISAID
EPI1654815	vic	B/SouthKorea/9963/2019	pb1	U.s. Air Force School Of Aerospace Medicine 	U.s. Air Force School Of Aerospace Medicine	GISAID
EPI1654807	vic	B/SouthKorea/9962/2019	pb1	U.s. Air Force School Of Aerospace Medicine 	U.s. Air Force School Of Aerospace Medicine	GISAID
EPI1697700	vic	B/Bahrain/871/2019	pb1	Ministry Of Health Bahrain	Centers For Disease Control And Prevention	GISAID
EPI1409589	vic	B/Mali/92/2018	pb1	Nic Lab Cvd Mali	Centers For Disease Control And Prevention	GISAID
EPI1312874	vic	B/Mali/76/2018	pb1	Nic Lab Cvd Mali	Centers For Disease Control And Prevention	GISAID
EPI1358519	vic	B/Victoria/705/2018	pb1	Monash Medical Centre	Who Collaborating Centre For Reference And Research On Influenza	GISAID
EPI1344573	vic	B/Nigeria/3352/2018	pb1	National Influenza Reference Laboratory	Centers For Disease Control And Prevention	GISAID
EPI1481719	vic	B/Guangdong-Nanshan/36/2018	pb1	Who Chinese National Influenza Center	Centers For Disease Control And Prevention	GISAID
EPI1640578	vic	B/Singapore/TT0695/2019	pb1	Ministry Of Health, Singapore	Ministry Of Health, Singapore	GISAID
EPI1574194	vic	B/Bahrain/232/2019	pb1	Ministry Of Health Bahrain	Centers For Disease Control And Prevention	GISAID
EPI1449395	vic	B/AbuDhabi/40/2019	pb1	Shaikh Khalifa Medical City	Centers For Disease Control And Prevention	GISAID
EPI1687581	vic	B/Colombia/7472/2020	pb1	Instituto Nacional De Salud De Columbia	Centers For Disease Control And Prevention	GISAID
EPI1442850	vic	B/NewYork/8/2019	pb1	New York City Department Of Health	Centers For Disease Control And Prevention	GISAID
EPI1591153	vic	B/Lulea/1/2019	pb1	Laboratoriemedicin, Mikrobiologiska Laboratoriet, Sunderby Sjukhus Lulea	Public Health Agency Of Sweden	GISAID
EPI1882393	vic	B/Kenya/131/2021	pb1	Cdc Kenya	Centers For Disease Control And Prevention	GISAID
EPI2027950	vic	B/Netherlands/11267/2022	pb1	Pamm	National Institute For Public Health And The Environment (rivm)	GISAID
EPI2027540	vic	B/Netherlands/11032/2022	pb1	Pamm	National Institute For Public Health And The Environment (rivm)	GISAID
EPI1442810	vic	B/Connecticut/5/2019	pb1	Connecticut Department. Of Public Health	Centers For Disease Control And Prevention	GISAID
EPI1806636	vic	B/Guatemala/22/2020	pb1	Laboratorio Nacional De Salud Guatemala	Centers For Disease Control And Prevention	GISAID
EPI1592958	vic	B/Kanagawa/IC18169/2019	pb1	National Institute Of Infectious Diseases (niid)	Centers For Disease Control And Prevention	GISAID
EPI1723231	vic	B/Lebanon/16/2020	pb1	Rafic Hariri University Hospital 4th Floor Dna/research Lab	Centers For Disease Control And Prevention	GISAID
EPI1806686	vic	B/Sergipe/13457/2020	pb1	Instituto Oswaldo Cruz Fiocruz   Laboratory Of Respiratory Viruses And Measles (lvrs)	Centers For Disease Control And Prevention	GISAID
EPI1715454	vic	B/Florida/9/2020	pb1	Florida Department Of Health Jacksonville	Centers For Disease Control And Prevention	GISAID
EPI1738323	vic	B/Sweden/60/2020	pb1	Public Health Agency Of Sweden	Public Health Agency Of Sweden	GISAID
EPI1715829	vic	B/Mali/154/2019	pb1	Nic Lab Cvd Mali	Centers For Disease Control And Prevention	GISAID
EPI1722787	vic	B/CoteDIvoire/1795/2019	pb1	Pasteur Institut Of Côte D'ivoire	Centers For Disease Control And Prevention	GISAID
EPI1644726	vic	B/Togo/1071/2019	pb1	Institute National D'hygiene	Centers For Disease Control And Prevention	GISAID
EPI1603910	vic	B/Togo/794/2019	pb1	Institute National D'hygiene	Centers For Disease Control And Prevention	GISAID
EPI1715054	vic	B/Congo/9752/2019	pb1	Inrb Service De Virologie	Centers For Disease Control And Prevention	GISAID
EPI1858764	vic	B/Niger/7633/2020	pb1	Centre De Recherche Medicale Et Sanitaire (cermes)	Centers For Disease Control And Prevention	GISAID
EPI1603894	vic	B/Togo/750/2019	pb1	Institute National D'hygiene	Centers For Disease Control And Prevention	GISAID
EPI1840606	vic	B/Mali/20074/2020	pb1	Nic Lab Cvd Mali	Centers For Disease Control And Prevention	GISAID
EPI1854163	vic	B/Niger/7917/2020	pb1	Centre De Recherche Medicale Et Sanitaire (cermes)	Centers For Disease Control And Prevention	GISAID
EPI1801924	vic	B/SouthAfrica/1921/2020	pb1	National Institute For Communicable Disease	Who Collaborating Centre For Reference And Research On Influenza	GISAID
EPI1840646	vic	B/Kenya/113/2020	pb1	Cdc Kenya	Centers For Disease Control And Prevention	GISAID
EPI1687313	vic	B/ChiangRai/481/2019	pb1	Who National Influenza Centre, National Institute Of Medical Research (nimr)	Centers For Disease Control And Prevention	GISAID
EPI1756264	vic	B/Argentina/83/2020	pb1	Instituto Nacional De Enfermedades Infecciosas	Centers For Disease Control And Prevention	GISAID
EPI1697676	vic	B/Bahrain/6/2020	pb1	Ministry Of Health Bahrain	Centers For Disease Control And Prevention	GISAID
EPI1585743	vic	B/AbuDhabi/43/2019	pb1	Shaikh Khalifa Medical City	Centers For Disease Control And Prevention	GISAID
EPI1813697	vic	B/SriLanka/28/2020	pb1	Medical Research Institute	Who Collaborating Centre For Reference And Research On Influenza	GISAID
EPI1756208	vic	B/Dnipropetrovsk/420/2020	pb1	Institute Of Epidemiology And Infectious Diseases Ams Of Ukraine	Centers For Disease Control And Prevention	GISAID
EPI1585888	vic	B/Congo/306/2019	pb1	Inrb Service De Virologie	Centers For Disease Control And Prevention	GISAID
EPI1481688	vic	B/Congo/268/2019	pb1	Inrb Service De Virologie	Centers For Disease Control And Prevention	GISAID
EPI1394172	vic	B/Yokohama/1/2019	pb1	Yokohama City Institute Of Public Health.	National Institute Of Infectious Diseases (niid)	GISAID
EPI1544755	vic	B/Bahrain/351/2019	pb1	Ministry Of Health Bahrain	Centers For Disease Control And Prevention	GISAID
EPI1443078	vic	B/BurkinaFaso/1479/2019	pb1	Irss	Centers For Disease Control And Prevention	GISAID
EPI1603902	vic	B/Togo/752/2019	pb1	Institute National D'hygiene	Centers For Disease Control And Prevention	GISAID
EPI1715845	vic	B/Mali/149/2019	pb1	Nic Lab Cvd Mali	Centers For Disease Control And Prevention	GISAID
EPI1726420	vic	B/Taiwan/83280/2019	pb1	Adimmune Corporation	Centers For Disease Control And Prevention	GISAID
EPI1629858	vic	B/Singapore/KK1535/2019	pb1	Ministry Of Health, Singapore	Ministry Of Health, Singapore	GISAID
EPI1722964	vic	B/Lao/3153/2019	pb1	National Center For Laboratory And Epidemiology	Centers For Disease Control And Prevention	GISAID
EPI1593126	vic	B/India/1591/2019	pb1	National Institute Of Virology	Centers For Disease Control And Prevention	GISAID
EPI1607035	vic	B/Saipan/1052/2019	pb1	Guam Department Of Public Health	Centers For Disease Control And Prevention	GISAID
EPI1840447	vic	B/Lao/935/2020	pb1	National Center For Laboratory And Epidemiology	Centers For Disease Control And Prevention	GISAID
EPI1595196	vic	B/Singapore/KK0925/2019	pb1	Ministry Of Health, Singapore	Ministry Of Health, Singapore	GISAID
EPI1662607	vic	B/AbuDhabi/110/2019	pb1	Shaikh Khalifa Medical City	Centers For Disease Control And Prevention	GISAID
EPI1806702	vic	B/Guatemala/817/2020	pb1	Laboratorio Nacional De Salud Guatemala	Centers For Disease Control And Prevention	GISAID
EPI1734571	vic	B/SriLanka/30/2019	pb1	Medical Research Institute	Who Collaborating Centre For Reference And Research On Influenza	GISAID
EPI1637816	vic	B/Maryland/24/2019	pb1	Maryland Department Of Health And Mental Hygiene	Centers For Disease Control And Prevention	GISAID
EPI1654432	vic	B/Italy/9913/2019	pb1	U.s. Air Force School Of Aerospace Medicine 	U.s. Air Force School Of Aerospace Medicine	GISAID
EPI1765716	vic	B/Santiago/4824/2020	pb1	Instituto De Salud Publica De Chile	Centers For Disease Control And Prevention	GISAID
EPI1338501	vic	B/Paris/2659/2018	pb1	Institut Pasteur	Institut Pasteur	GISAID
EPI1544885	vic	B/Ohio/5/2019	pb1	Ohio Department Of Health Laboratories	Centers For Disease Control And Prevention	GISAID
EPI1606910	vic	B/Hawaii/38/2019	pb1	State Of Hawaii Department Of Health	Centers For Disease Control And Prevention	GISAID
EPI1628650	vic	B/Bangladesh/1696/2019	pb1	Institute Of Epidemiology Disease Control And Research (iedcr) & Bangladesh National Influenza Centre (nic)	Centers For Disease Control And Prevention	GISAID
EPI1368871	vic	B/Washington/2/2019	pb1	Washington State Public Health Laboratory	Centers For Disease Control And Prevention	GISAID
EPI1796671	vic	B/Osaka/31/2020	pb1	Osaka Prefectural Institute Of Public Health	National Institute Of Infectious Diseases (niid)	GISAID
EPI1766814	vic	B/Kitakyushu/3/2019	pb1	Kitakyusyu City Institute Of Enviromental Sciences	National Institute Of Infectious Diseases (niid)	GISAID
EPI1766742	vic	B/Yamagata/29/2020	pb1	Yamagata Prefectural Institute Of Public Health	National Institute Of Infectious Diseases (niid)	GISAID
EPI1722924	vic	B/Lao/3354/2019	pb1	National Center For Laboratory And Epidemiology	Centers For Disease Control And Prevention	GISAID
EPI1756240	vic	B/Kyiv/342/2020	pb1	Institute Of Epidemiology And Infectious Diseases Ams Of Ukraine	Centers For Disease Control And Prevention	GISAID
EPI1854155	vic	B/Florida/1/2021	pb1	Florida Department Of Health Tampa	Centers For Disease Control And Prevention	GISAID
EPI1928528	vic	B/Haiti/70747/2021	pb1	Laboratoire National De Sante Publique	Centers For Disease Control And Prevention	GISAID
EPI1603945	vic	B/Suriname/729/2019	pb1	Central Laboratory, Bureau Of Public Health	Centers For Disease Control And Prevention	GISAID
EPI1574016	vic	B/Phetchaburi/177/2019	pb1	Who National Influenza Centre, National Institute Of Medical Research (nimr)	Centers For Disease Control And Prevention	GISAID
EPI1917352	vic	B/Colombia/6181/2021	pb1	Instituto Nacional De Salud De Columbia	Centers For Disease Control And Prevention	GISAID
EPI1684957	vic	B/Colombia/7429/2019	pb1	Instituto Nacional De Salud De Columbia	Centers For Disease Control And Prevention	GISAID
EPI1662976	vic	B/India/4673/2019	pb1	National Institute Of Virology	Centers For Disease Control And Prevention	GISAID
EPI2004079	vic	B/Honduras/3676/2021	pb1	Laboratorio Nacional De Virologia	Centers For Disease Control And Prevention	GISAID
EPI1877588	vic	B/Texas/3/2021	pb1	Texas Department Of State Health Services Laboratory Services	Centers For Disease Control And Prevention	GISAID
EPI1715661	vic	B/Texas/16/2020	pb1	Texas Department Of State Health Services Laboratory Services	Centers For Disease Control And Prevention	GISAID
EPI1688151	vic	B/Texas/153/2019	pb1	San Antonio Metropolitan Health	Centers For Disease Control And Prevention	GISAID
EPI1722889	vic	B/Lao/3395/2019	pb1	National Center For Laboratory And Epidemiology	Centers For Disease Control And Prevention	GISAID
EPI1703940	vic	B/Kyiv/358/2019	pb1	Institute Of Epidemiology And Infectious Diseases Ams Of Ukraine	Centers For Disease Control And Prevention	GISAID
EPI1544831	vic	B/Lebanon/454/2019	pb1	Rafic Hariri University Hospital 4th Floor Dna/research Lab	Centers For Disease Control And Prevention	GISAID
EPI1409605	vic	B/Mali/132/2018	pb1	Nic Lab Cvd Mali	Centers For Disease Control And Prevention	GISAID
EPI1608887	vic	B/Bolivia/1372/2019	pb1	Instituto Nacional De Laboratoriosde Salud (inlasa)	Centers For Disease Control And Prevention	GISAID
EPI1635355	vic	B/England/93320735/2019	pb1	Microbiology Services Colindale, Public Health England	Microbiology Services Colindale, Public Health England	GISAID
EPI1640109	vic	B/Nagano/2773/2019	pb1	Nagano Environmental Conservation Research Institute	National Institute Of Infectious Diseases (niid)	GISAID
EPI1585688	vic	B/HongKong/744/2019	pb1	Government Virus Unit	Centers For Disease Control And Prevention	GISAID
EPI1602585	vic	B/California/26/2019	pb1	California Department Of Health Services	Centers For Disease Control And Prevention	GISAID
EPI1593006	vic	B/India/794/2019	pb1	National Institute Of Virology	Centers For Disease Control And Prevention	GISAID
EPI1645287	vic	B/Bangladesh/524/2019	pb1	Institute Of Epidemiology Disease Control And Research (iedcr) & Bangladesh National Influenza Centre (nic)	Centers For Disease Control And Prevention	GISAID
EPI1714951	vic	B/Pennsylvania/8/2020	pb1	Pennsylvania Department Of Health	Centers For Disease Control And Prevention	GISAID
EPI1799720	vic	B/Yokohama/1/2020	pb1	Yokohama City Institute Of Public Health.	Centers For Disease Control And Prevention	GISAID
EPI1840463	vic	B/Lao/452/2020	pb1	National Center For Laboratory And Epidemiology	Centers For Disease Control And Prevention	GISAID
EPI1840479	vic	B/Lao/262/2020	pb1	National Center For Laboratory And Epidemiology	Centers For Disease Control And Prevention	GISAID
EPI1383240	vic	B/RhodeIsland/1/2019	pb1	Rhode Island Department Of Health	Centers For Disease Control And Prevention	GISAID
EPI1637124	vic	B/Abudhabi/61/2019	pb1	Shaikh Khalifa Medical City	Centers For Disease Control And Prevention	GISAID
EPI1885968	vic	B/Sichuan-Jingyang/12048/2019	pb1	Who Chinese National Influenza Center	Centers For Disease Control And Prevention	GISAID
