Accession	Virus	Author	Publication_Title	Journal	Database
MZ515670	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515667	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515669	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515678	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515672	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515671	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515677	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515674	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515683	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515694	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515684	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515691	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515704	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515699	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515707	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515713	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515710	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515698	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515712	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515727	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515724	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515715	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515729	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515719	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515716	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515726	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515728	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515730	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515743	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515732	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515738	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515748	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515751	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515746	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515753	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515757	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515756	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515769	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515761	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515759	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515762	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515764	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515770	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515767	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ515775	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ151849	RSV-B	Dubovitskiy,N.A., Sobolev,I.A., Kurskaya,O.G., Anoshina,A.V., Leonova,N.V., Murashkina,T.A., Solomatina,M.V., Derko,A.A., Saroyan,T.A., Kabilov,M.R., Tupikin,A.E., Sharshov,K.A. and Shestopalov,A.M.	Direct Submission	Submitted (08-MAY-2021) Eurasian Institute of zoonotic infections, The Federal Research Center of Fundamental and Translational Medicine, Timakova, 2, Novosibirsk, Novosibirsk Oblast 630117, Russia	ViPR-BRC, Genbank
MZ515771	RSV-B	Lin,G.-L., Drysdale,S.B., Snape,M.D., O'Connor,D., Brown,A., MacIntyre-Cockett,G., Mellado-Gomez,E., de Cesare,M., Bonsall,D., Ansari,M.A., Oner,D., Aerssens,J., Butler,C., Bont,L., Openshaw,P., Martinon-Torres,F., Nair,H., Bowden,R., Golubchik,T. and Pollard,A.J.	Distinct patterns of within-host virus populations between two subgroups of human respiratory syncytial virus	Unpublished	ViPR-BRC, Genbank
MZ151850	RSV-B	Dubovitskiy,N.A., Sobolev,I.A., Kurskaya,O.G., Anoshina,A.V., Leonova,N.V., Murashkina,T.A., Solomatina,M.V., Derko,A.A., Saroyan,T.A., Kabilov,M.R., Tupikin,A.E., Sharshov,K.A. and Shestopalov,A.M.	Direct Submission	Submitted (08-MAY-2021) Eurasian Institute of zoonotic infections, The Federal Research Center of Fundamental and Translational Medicine, Timakova, 2, Novosibirsk, Novosibirsk Oblast 630117, Russia	ViPR-BRC, Genbank
OK649685	RSV-B	Wang,L., Ng,T.F.F., Castro,C.J., Marine,R.L., Magana,L.C., Esona,M., Peret,T.C.T. and Thornburg,N.J.	Next-Generation Sequencing of Human Respiratory Syncytial Virus Subgroups A and B Genomes	J Virol Methods (2021) In press	ViPR-BRC, Genbank
